time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-02 00:00:00+00:00,9,8,94,47
2024-09-03 00:00:00+00:00,6,6,121,67
2024-09-04 00:00:00+00:00,11,9,92,60
2024-09-05 00:00:00+00:00,6,5,71,42
2024-09-06 00:00:00+00:00,10,7,82,55
2024-09-07 00:00:00+00:00,6,6,180,35
2024-09-08 00:00:00+00:00,3,2,54,31
2024-09-09 00:00:00+00:00,5,4,191,73
2024-09-10 00:00:00+00:00,8,8,154,65
2024-09-11 00:00:00+00:00,9,9,115,60
2024-09-12 00:00:00+00:00,6,5,119,47
2024-09-13 00:00:00+00:00,9,8,67,49
2024-09-14 00:00:00+00:00,9,9,86,46
2024-09-15 00:00:00+00:00,3,2,54,37
