time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-10 00:00:00+00:00,8,8,154,65
2024-09-11 00:00:00+00:00,9,9,115,60
2024-09-12 00:00:00+00:00,6,5,119,47
2024-09-13 00:00:00+00:00,9,8,67,49
2024-09-14 00:00:00+00:00,9,9,86,46
2024-09-15 00:00:00+00:00,3,2,55,38
2024-09-16 00:00:00+00:00,17,13,107,57
2024-09-17 00:00:00+00:00,7,7,121,61
2024-09-18 00:00:00+00:00,8,7,92,55
2024-09-19 00:00:00+00:00,12,10,104,55
2024-09-20 00:00:00+00:00,9,8,199,60
2024-09-21 00:00:00+00:00,10,7,186,91
2024-09-22 00:00:00+00:00,3,3,113,44
2024-09-23 00:00:00+00:00,8,8,124,58
