time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-22 00:00:00+00:00,48,42,199,24
2024-03-23 00:00:00+00:00,47,43,137,24
2024-03-24 00:00:00+00:00,51,35,138,18
2024-03-25 00:00:00+00:00,58,46,217,23
2024-03-26 00:00:00+00:00,45,38,109,20
2024-03-27 00:00:00+00:00,27,25,39,19
2024-03-28 00:00:00+00:00,53,46,62,17
2024-03-29 00:00:00+00:00,78,49,433,23
2024-03-30 00:00:00+00:00,64,47,255,32
2024-03-31 00:00:00+00:00,45,39,150,23
2024-04-01 00:00:00+00:00,84,57,164,28
2024-04-02 00:00:00+00:00,58,50,128,31
2024-04-03 00:00:00+00:00,75,59,153,31
2024-04-04 00:00:00+00:00,53,45,194,41
